Country Name,Country Code,Series Name,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990
Latin America & the Caribbean (IDA & IBRD countries),TLA,Arms exports (SIPRI trend indicator values),,,,,33000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Government expenditure on education, total (% of government expenditure)",,16.1035099,15.99503279,15.78530979,15.18854046,17.15217972,17.94922924,17.93932915,17.61537933,16.75764561,15.22194004,16.00487137,15.16055489,16.10293961,,,16.74641037,,,,14.65830994,16.06499958,16.35596085,16.22615051,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Net ODA provided, total (% of GNI)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Net ODA provided, total (constant 2021 US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Domestic general government health expenditure (% of GDP),,,4.43241053,4.544405376,3.923522613,3.942128269,4.087601022,4.040540745,4.056530773,3.812504751,3.772335238,3.617243429,3.590440107,3.609333463,3.662374761,3.29243938,3.167033085,3.075506301,2.990791465,3.037988352,2.969228375,2.885691049,3.011093804,2.99304413,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Domestic general government health expenditure (% of general government expenditure),,,13.38147792,12.7798351,11.91684096,11.8169829,11.97018816,11.67041487,11.66492424,11.41471073,11.07283244,10.47599242,10.45348248,10.50832393,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,Military expenditure (% of general government expenditure),7.707611521,7.006058708,7.303863568,7.238243636,7.325193099,7.413927688,7.993393918,8.380177209,8.497284001,8.715852481,8.650497563,7.569339441,8.496059599,9.05507456,11.03504316,9.421889931,10.24283478,10.84928972,10.36156555,11.79701694,10.68907945,11.84723814,12.27098126,13.84435857,14.65746622,13.34078324,11.76951563,,,,,,,
Least developed countries: UN classification,LDC,Military expenditure (% of GDP),1.427610083,1.387551406,1.429177232,1.445158343,1.353794275,1.352854575,1.532199099,1.565710361,1.822311159,2.151518488,2.169416543,2.002021802,1.981948813,2.077709518,2.459055193,2.356977264,2.184636721,2.116926214,1.947729889,2.150855716,1.941091879,2.052490857,2.173898992,2.331601698,2.93546024,2.267149967,2.091429234,1.993757662,2.33519674,3.450131876,3.697899505,3.077884725,3.681244908,4.553713773
Least developed countries: UN classification,LDC,Arms imports (SIPRI trend indicator values),,1010000000,673000000,794000000,1874000000,1237000000,1186000000,1520000000,1426000000,960000000,1849000000,2007000000,,,,642000000,589000000,661000000,887000000,,689000000,1153000000,,,,,,,,,,,,
Least developed countries: UN classification,LDC,Arms exports (SIPRI trend indicator values),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,"Government expenditure on education, total (% of government expenditure)",13.70423794,14.40396452,15.28315258,13.62855816,14.21378994,15.52697086,14.81467962,14.31653023,14.56777954,13.73431969,15.20230579,14.12596321,15.04564953,12.63094378,14.02987003,15.67825985,,16.88376999,15.50660992,14.41792488,,,15.31058025,14.9077301,,,,,,,,,,
Least developed countries: UN classification,LDC,"Net ODA provided, total (% of GNI)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,"Net ODA provided, total (constant 2021 US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,Domestic general government health expenditure (% of GDP),,,0.9946756512,0.9884366157,0.8952147013,0.9233093064,0.978520032,0.9456963593,0.9437028302,1.011898427,1.030336401,1.013400447,0.9856366102,1.044318719,1.239724499,1.194781208,1.206414486,1.153324008,1.130829576,1.146284644,1.108852989,1.028642703,1.029655526,0.9013893089,,,,,,,,,,
Least developed countries: UN classification,LDC,Domestic general government health expenditure (% of general government expenditure),,,,5.530244642,4.775826108,5.467938335,5.498640664,5.541108736,5.093262219,4.74004471,4.604324991,4.526758854,,5.236819859,,,,,,,,,,,,,,,,,,,,
Low & middle income,LMY,Military expenditure (% of general government expenditure),6.045469943,5.651782197,5.418746597,5.466817658,5.538108206,5.627126419,5.846544907,5.919702329,5.931766276,6.041638097,6.020100899,6.104903389,6.014042478,6.504362723,6.886773461,6.566055969,7.426459633,7.655376621,7.833083704,8.278116094,8.241192392,8.343669186,8.536248826,9.200043795,9.824273051,10.19158053,10.33236553,11.04205448,,,,,,
Low & middle income,LMY,Military expenditure (% of GDP),1.777141099,1.667665117,1.628347215,1.782919685,1.687810453,1.67930432,1.722186358,1.750747145,1.752786266,1.744647082,1.723741121,1.703262458,1.673628117,1.776223295,1.929404259,1.72913221,1.715415623,1.744075843,1.798472002,1.851453466,1.893804907,1.950254116,1.917533269,1.87141266,1.963938707,1.844083709,1.858241833,1.912565423,1.992524965,2.03720243,2.071576994,2.192590052,2.337945619,2.560742804
Low & middle income,LMY,Arms imports (SIPRI trend indicator values),13503000000,12753000000,11279000000,9518000000,12175000000,14492000000,16683000000,18230000000,15161000000,15069000000,15787000000,17164000000,17466000000,13367000000,11407000000,10903000000,11373000000,10265000000,10415000000,10368000000,9524000000,10485000000,9931000000,9270000000,10696000000,8045000000,10987000000,9486000000,10034000000,10400000000,9784000000,8185000000,11245000000,12897000000
Low & middle income,LMY,Arms exports (SIPRI trend indicator values),,,2532000000,,2420000000,,2651000000,3830000000,,,,,,,,,,,,,,,,,,,,,,,,,,
Low & middle income,LMY,"Government expenditure on education, total (% of government expenditure)",,14.40396452,15.31201124,14.88110065,14.49908352,15.61973667,15.47429657,15.71623993,16.2116394,16.01462412,15.35980988,15.89538002,15.1585598,16.17281914,15.95856476,15.63488483,,,,,,,,,,,,,,,,,,
Low & middle income,LMY,"Net ODA provided, total (% of GNI)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low & middle income,LMY,"Net ODA provided, total (constant 2021 US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low & middle income,LMY,Domestic general government health expenditure (% of GDP),,,2.810517499,2.900065452,2.708201866,2.690032778,2.720164501,2.730131648,2.76948471,2.658233992,2.589870035,2.509123418,2.446124472,2.405941819,2.471582435,2.220389659,2.10275461,2.071388009,2.019697146,1.994776125,1.965315807,1.897371942,1.959478678,1.962771667,,,,,,,,,,
Low & middle income,LMY,Domestic general government health expenditure (% of general government expenditure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC,Military expenditure (% of general government expenditure),8.813315352,7.142836301,7.274193959,7.051172939,7.048137109,6.93969524,7.83440865,7.607415511,7.849456434,7.07409433,7.633577168,,,,14.52413557,13.53969227,13.6101405,13.02067308,12.28000035,15.06741036,13.66672651,15.38142465,15.44759166,17.22439456,17.88078621,15.85568482,13.81379864,,17.70967857,25.28078809,,,,
Low income,LIC,Military expenditure (% of GDP),1.544790279,1.428924617,1.325814505,1.348514551,1.237216246,1.177569059,1.365833365,1.278889945,1.640859842,1.805447452,1.978989176,1.881959064,,2.570750943,3.046259096,3.007087515,2.928414713,2.800844942,2.752241816,3.380172233,3.145088534,3.486619401,3.544174893,3.438441853,4.156375593,3.632809809,2.898487587,2.886042505,3.318711958,5.199815423,4.885976044,5.003107223,5.393492601,5.280754107
Low income,LIC,Arms imports (SIPRI trend indicator values),,329000000,,500000000,605000000,644000000,,485000000,422000000,611000000,1218000000,1636000000,2003000000,1541000000,787000000,813000000,,284000000,672000000,930000000,562000000,856000000,,,503000000,605000000,310000000,,,,,,,
Low income,LIC,Arms exports (SIPRI trend indicator values),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC,"Government expenditure on education, total (% of government expenditure)",,14.48432827,15.62181854,14.70933485,16.10453749,16.33996964,14.34442043,14.63541985,16.58727455,15.36220837,15.83147955,15.17763472,15.34337997,16.50391006,16.30168915,15.59150982,,,,12.96076965,,,15.66205978,15.11576986,,,,,,,,,,
Low income,LIC,"Net ODA provided, total (% of GNI)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC,"Net ODA provided, total (constant 2021 US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC,Domestic general government health expenditure (% of GDP),,,1.198705967,1.241797344,0.9875538842,1.017545929,1.089248404,1.13043495,0.9618018755,1.064868096,1.046167591,1.095551171,1.017052984,1.21701322,1.372606766,1.245714169,1.439906171,1.370367228,1.452078831,1.48541452,1.58216229,1.431130315,1.454420509,1.226410906,,,,,,,,,,
Low income,LIC,Domestic general government health expenditure (% of general government expenditure),,,,,,,5.393786396,6.197109744,5.339085809,,,,,,,,,,,,,,,,,,,,,,,,,
Lower middle income,LMC,Military expenditure (% of general government expenditure),7.666086313,7.756843764,8.16781385,8.429352936,8.945805473,9.079811113,9.160819353,9.03786466,8.850673127,9.121752921,8.864119181,8.683819605,9.074522811,9.494931083,9.89420633,9.025412697,9.325101586,10.2042609,10.74290589,10.9666288,10.44371245,10.50796603,11.08643634,11.37975027,11.36760834,11.69670772,11.64493045,11.78137754,12.04065473,11.81830373,12.66205963,10.64718728,11.00612643,12.05780684
Lower middle income,LMC,Military expenditure (% of GDP),1.985182715,1.933026524,2.075187429,2.179749403,2.029548898,2.031565467,2.100931483,2.095589852,2.035665194,2.081965528,2.076617133,2.101849201,2.157732565,2.297798393,2.458406916,2.179385917,2.147718117,2.225221679,2.385718936,2.414643366,2.418602843,2.552586745,2.617640389,2.606829452,2.680543246,2.300583064,2.314382532,2.333653605,2.521324078,2.67017399,2.893219715,2.800386539,2.922087041,3.198980267
Lower middle income,LMC,Arms imports (SIPRI trend indicator values),6106000000,6617000000,7835000000,5918000000,7267000000,7115000000,9111000000,8132000000,7711000000,7424000000,9161000000,8732000000,9258000000,7010000000,3967000000,3688000000,4419000000,3306000000,3361000000,4253000000,4772000000,4170000000,3501000000,3126000000,3732000000,2971000000,4433000000,3265000000,4345000000,4631000000,3790000000,3019000000,4033000000,5278000000
Lower middle income,LMC,Arms exports (SIPRI trend indicator values),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower middle income,LMC,"Government expenditure on education, total (% of government expenditure)",13.08295155,14.33210945,14.81748676,14.47188091,14.27171898,15.58290005,15.58751059,15.41160488,15.0811429,15.61704731,14.13280964,15.17621994,14.8677702,14.7474947,14.02987003,17.81619072,,,,15.87508011,,,,,,,,,,,,,,
Lower middle income,LMC,"Net ODA provided, total (% of GNI)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower middle income,LMC,"Net ODA provided, total (constant 2021 US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower middle income,LMC,Domestic general government health expenditure (% of GDP),,,1.364530679,1.391723415,1.247216819,1.204926464,1.215626713,1.193201463,1.201207984,1.14321944,1.154701779,1.172148216,1.15568837,1.120845186,1.168982662,1.097683283,1.041775003,1.071538619,1.062525974,1.024370381,1.030058001,1.073662102,1.121813235,1.118750553,,,,,,,,,,
Lower middle income,LMC,Domestic general government health expenditure (% of general government expenditure),,,,,,5.054155564,5.021293139,4.981073476,5.117975178,4.811426598,4.674218478,5.009659596,5.263957078,4.885211717,5.037364392,4.695276448,4.72101462,4.861711541,4.707571021,4.445645401,4.511159266,4.620882882,,,,,,,,,,,,
Middle East & North Africa,MEA,Military expenditure (% of general government expenditure),18.32801229,15.94045484,16.11517978,15.54801608,16.05413155,17.30006442,19.03639416,17.78909881,20.13257834,16.89064564,16.22159838,15.55497899,14.39529023,15.52442417,15.29915943,15.14963766,16.77625798,17.15132153,17.14380346,17.10054285,17.62240525,17.57045649,19.293279,19.410096,22.06196865,,,,,,,,28.83224493,
Middle East & North Africa,MEA,Military expenditure (% of GDP),4.748433363,4.27000751,4.670118374,5.233998994,4.899408124,5.223798703,5.554927532,5.442008673,6.41968432,5.66305112,5.14856554,4.569202954,4.424913792,4.651728548,4.905634072,4.06882847,4.320252925,4.32677671,4.521840341,4.821089122,5.146483825,5.458292918,5.864113614,5.893631298,5.903292271,6.767168607,6.195042237,5.685460873,6.215207386,7.222294834,7.69277486,7.513407701,9.742707916,8.593371707
Middle East & North Africa,MEA,Arms imports (SIPRI trend indicator values),7704000000,12148000000,7700000000,6746000000,8817000000,10362000000,12272000000,13154000000,10480000000,8137000000,6996000000,5984000000,7529000000,5365000000,4239000000,4752000000,4354000000,5636000000,5540000000,4766000000,2646000000,3621000000,2652000000,3491000000,4920000000,6579000000,6241000000,5990000000,5405000000,5370000000,6958000000,5487000000,6533000000,6980000000
Middle East & North Africa,MEA,Arms exports (SIPRI trend indicator values),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537000000,,,
Middle East & North Africa,MEA,"Government expenditure on education, total (% of government expenditure)",,,,15.44277,13.3134346,13.31584883,15.20722008,,,,,,,,,15.33149004,,14.89645195,,15.32832623,,16.08834076,20.89613914,,,,,,,,,,,
Middle East & North Africa,MEA,"Net ODA provided, total (% of GNI)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,"Net ODA provided, total (constant 2021 US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,Domestic general government health expenditure (% of GDP),,,3.676743107,3.849734697,3.208532512,3.199501538,3.383100725,3.47959699,3.239620306,2.999904945,2.634485079,2.457695271,2.45692944,2.456972548,2.689871975,2.136431408,2.213070452,2.227206451,2.193641491,2.323531444,2.49319076,2.604109801,2.664247044,2.43266912,,,,,,,,,,
Middle East & North Africa,MEA,Domestic general government health expenditure (% of general government expenditure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa (excluding high income),MNA,Military expenditure (% of general government expenditure),12.77917111,9.840790839,11.37895849,10.87411991,11.42184954,11.37360485,12.86585179,11.95642646,12.03594002,10.80548558,10.71541047,11.62604006,10.12951826,10.93681727,10.75790637,9.037166865,10.03924567,10.27964996,10.34862763,10.92195736,11.73555916,11.28020918,12.51838328,11.99621759,11.9587375,13.65537646,12.89501165,12.57161673,12.09103875,14.28954985,12.23590463,13.14919598,13.462726,
Middle East & North Africa (excluding high income),MNA,Military expenditure (% of GDP),2.989181887,2.345070826,2.602716747,2.895230811,2.898657287,2.842395807,3.256457332,3.213187516,3.366301791,3.414518303,3.123277612,2.831500221,2.759879691,2.933048528,3.130372409,2.707126645,2.693323299,2.879165518,2.95759433,3.045848522,3.177737784,3.183987729,3.219580617,2.994239938,3.044766891,3.359627692,3.319294675,3.134993693,3.312130698,3.876476491,3.488201501,3.180394884,3.170720759,
Middle East & North Africa (excluding high income),MNA,Arms imports (SIPRI trend indicator values),2010000000,1699000000,1721000000,2282000000,1802000000,4462000000,5710000000,7403000000,4231000000,2660000000,2326000000,3259000000,4696000000,3296000000,2261000000,2857000000,2112000000,2017000000,1921000000,,1540000000,2369000000,2166000000,2141000000,1455000000,1273000000,1630000000,1952000000,2642000000,2865000000,2546000000,1784000000,3448000000,3546000000
Middle East & North Africa (excluding high income),MNA,Arms exports (SIPRI trend indicator values),,,,,,,,,,,,,,,,,,,,,,,,,,,14000000,,,85000000,,,,
Middle East & North Africa (excluding high income),MNA,"Government expenditure on education, total (% of government expenditure)",,,,,,,,,,,,16.68975782,,,17.92895508,14.97993994,,,,,,,,,,,,,,,,,,
Middle East & North Africa (excluding high income),MNA,"Net ODA provided, total (% of GNI)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa (excluding high income),MNA,"Net ODA provided, total (constant 2021 US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa (excluding high income),MNA,Domestic general government health expenditure (% of GDP),,,2.600504545,2.487916324,2.458265088,2.764627096,2.931505058,2.948870022,2.740326377,2.666359845,2.280390661,2.230117997,2.298082643,2.265101831,2.456183529,2.125757486,2.073040663,2.044437152,1.950549338,2.032189629,2.078702362,2.15434469,2.136231705,1.915108078,,,,,,,,,,
Middle East & North Africa (excluding high income),MNA,Domestic general government health expenditure (% of general government expenditure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,Military expenditure (% of general government expenditure),12.77917111,9.840790839,11.37895849,10.87411991,11.42184954,11.37360485,12.86585179,11.95642646,12.03594002,10.80548558,10.71541047,11.62604006,10.12951826,10.93681727,10.75790637,9.037166865,10.03924567,10.27964996,10.34862763,10.92195736,11.73555916,11.28020918,12.51838328,11.99621759,11.9587375,13.65537646,12.89501165,12.57161673,12.09103875,14.28954985,12.23590463,13.14919598,13.462726,
Middle East & North Africa (IDA & IBRD countries),TMN,Military expenditure (% of GDP),2.989181887,2.345070826,2.602716747,2.895230811,2.898657287,2.842395807,3.256457332,3.213187516,3.366301791,3.414518303,3.123277612,2.831500221,2.759879691,2.933048528,3.130372409,2.707126645,2.693323299,2.879165518,2.95759433,3.045848522,3.177737784,3.183987729,3.219580617,2.994239938,3.044766891,3.359627692,3.319294675,3.134993693,3.312130698,3.876476491,3.488201501,3.180394884,3.170720759,
Middle East & North Africa (IDA & IBRD countries),TMN,Arms imports (SIPRI trend indicator values),2008000000,1699000000,1721000000,2282000000,1801000000,4462000000,5710000000,7402000000,4231000000,2660000000,2326000000,3259000000,4696000000,3291000000,2246000000,2857000000,2110000000,2017000000,1921000000,,1540000000,2369000000,2166000000,2141000000,1455000000,1273000000,1630000000,1943000000,2641000000,2860000000,2546000000,1784000000,3448000000,3546000000
Middle East & North Africa (IDA & IBRD countries),TMN,Arms exports (SIPRI trend indicator values),,,,,,,,,,,,,,,,,,,,,,,,,,,14000000,,,85000000,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,"Government expenditure on education, total (% of government expenditure)",,,,,16.83421803,15.04694319,16.59989595,15.63531685,17.32665253,,,16.68975782,,,17.92895508,14.97993994,,,,,,,,,,,,,,,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,"Net ODA provided, total (% of GNI)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,"Net ODA provided, total (constant 2021 US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,Domestic general government health expenditure (% of GDP),,,2.600504545,2.487916324,2.458265088,2.764627096,2.931505058,2.948870022,2.740326377,2.666359845,2.280390661,2.230117997,2.298082643,2.265101831,2.456183529,2.125757486,2.073040663,2.044437152,1.950549338,2.032189629,2.078702362,2.15434469,2.136231705,1.915108078,,,,,,,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,Domestic general government health expenditure (% of general government expenditure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,Military expenditure (% of general government expenditure),6.022435086,5.639496064,5.400237262,5.45003122,5.52509401,5.616264451,5.829475993,5.904837703,5.915347126,6.031738728,6.005359822,6.093650053,5.981543333,6.456399148,6.773900086,6.454022727,7.325243331,7.571647358,7.756470924,8.150834475,8.143401854,8.23093483,8.431276685,9.054232217,9.689030748,10.08220739,10.26976671,10.97159903,,,,,,
Middle income,MIC,Military expenditure (% of GDP),1.780004329,1.670337545,1.631990666,1.788675,1.693465735,1.685254209,1.726465808,1.756624604,1.754249138,1.743866518,1.72051962,1.701173385,1.667167959,1.763417975,1.9053865,1.701668299,1.691832009,1.723638494,1.778894718,1.820584377,1.869032636,1.922415616,1.890243721,1.841552712,1.927698812,1.815672851,1.841936354,1.897097705,1.968950149,1.967755454,1.994560268,2.122978568,2.216301568,2.465957449
Middle income,MIC,Arms imports (SIPRI trend indicator values),13268000000,12424000000,10918000000,9018000000,11570000000,13848000000,16213000000,17745000000,14739000000,14458000000,14569000000,15528000000,15463000000,11826000000,10620000000,10090000000,11109000000,9981000000,9743000000,9438000000,8962000000,9629000000,9574000000,8741000000,10193000000,7440000000,10677000000,9190000000,9598000000,10266000000,9439000000,7702000000,9167000000,9980000000
Middle income,MIC,Arms exports (SIPRI trend indicator values),,,2532000000,,2420000000,2288000000,2651000000,3826000000,,,,,,,,,,1961000000,,,,,,,,,,,,,,,,
Middle income,MIC,"Government expenditure on education, total (% of government expenditure)",,14.15547466,14.81748676,14.88110065,14.33106995,15.49922609,15.58751059,16.11104393,16.08455467,16.28938007,15.18155861,15.98372555,15.013165,15.91511393,15.18871021,15.67825985,,,,,,,,,,,,,,,,,,
Middle income,MIC,"Net ODA provided, total (% of GNI)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,"Net ODA provided, total (constant 2021 US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,Domestic general government health expenditure (% of GDP),,,2.829590919,2.921533663,2.729326846,2.709771723,2.739695417,2.749983213,2.795818815,2.680783644,2.610799132,2.530547725,2.470564465,2.427999074,2.494215204,2.240256614,2.116053362,2.08553208,2.03127514,2.005053509,1.973104211,1.906955494,1.968809739,1.977029014,,,,,,,,,,
Middle income,MIC,Domestic general government health expenditure (% of general government expenditure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North America,NAC,Military expenditure (% of general government expenditure),8.410283639,8.606034671,7.442034321,7.656065013,8.867508778,8.671817052,8.694399079,8.894912202,9.114660004,9.438444421,10.10455438,10.76156851,11.1795702,11.17427,10.82944226,10.96496905,10.79568465,11.00502232,11.11515108,11.08058368,10.50891261,9.64898394,8.978396989,,,,,,,,,,,
North America,NAC,Military expenditure (% of GDP),3.213412276,3.178473259,3.249095098,3.488636653,3.252818271,3.15088276,3.146783808,3.234386191,3.28323174,3.428806059,3.725787509,4.123657004,4.44825526,4.544025363,4.572429902,4.142038456,3.807321875,3.786916664,3.843081934,3.790559619,3.630302636,3.295956898,2.993881307,2.976918915,2.96433588,3.074372665,3.252372975,3.399119996,3.690770923,4.029602376,4.387711882,4.710748861,4.613112392,5.273806751
North America,NAC,Arms imports (SIPRI trend indicator values),707000000,904000000,1134000000,1023000000,1070000000,535000000,868000000,687000000,920000000,911000000,999000000,1431000000,1340000000,1293000000,1093000000,1408000000,1315000000,764000000,653000000,928000000,745000000,933000000,1026000000,903000000,412000000,376000000,961000000,1007000000,1196000000,1431000000,1169000000,948000000,1268000000,513000000
North America,NAC,Arms exports (SIPRI trend indicator values),11572000000,15767000000,11192000000,9642000000,11129000000,9691000000,11505000000,9556000000,10189000000,9663000000,7854000000,9204000000,9285000000,8548000000,7356000000,7369000000,8270000000,7749000000,6956000000,7146000000,5949000000,5041000000,5712000000,7729000000,11616000000,15745000000,14594000000,10985000000,11431000000,11647000000,13910000000,14222000000,12577000000,10743000000
North America,NAC,"Government expenditure on education, total (% of government expenditure)",,11.05468845,11.05468845,11.26587915,14.08480692,14.35745811,14.42064428,14.3183794,14.39853096,14.49681091,14.51346064,14.2285676,14.11031485,14.09129286,14.08679676,14.35929966,16.70581245,16.80922508,16.69881058,16.96195602,16.98161697,17.3132019,17.68960953,17.98815536,17.55502129,17.13472939,16.61201668,16.1000061,15.8898735,15.55273533,15.27487469,15.10282803,15.35812092,15.21074295
North America,NAC,"Net ODA provided, total (% of GNI)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North America,NAC,"Net ODA provided, total (constant 2021 US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North America,NAC,Domestic general government health expenditure (% of GDP),,,9.570548389,10.61441965,8.560476753,8.481749826,8.503152444,8.534687164,8.404798365,8.135082516,7.862808299,7.824117959,7.834822206,7.868442754,7.825276762,7.17259685,6.881780893,6.782898575,6.627547164,6.610592819,6.528600514,6.331783942,5.988557995,5.574333525,,,,,,,,,,
North America,NAC,Domestic general government health expenditure (% of general government expenditure),,,21.30301083,22.31413235,22.23330317,22.29868368,22.30692543,22.24528971,22.11973086,21.29993175,20.21945272,19.5159516,18.74984967,18.31436431,18.12912534,18.13402163,18.38874274,18.44257774,17.88308289,17.86044642,17.43231565,17.14161385,16.66690306,16.06581071,,,,,,,,,,
Not classified,INX,Military expenditure (% of general government expenditure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Not classified,INX,Military expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Not classified,INX,Arms imports (SIPRI trend indicator values),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Not classified,INX,Arms exports (SIPRI trend indicator values),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Not classified,INX,"Government expenditure on education, total (% of government expenditure)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Not classified,INX,"Net ODA provided, total (% of GNI)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Not classified,INX,"Net ODA provided, total (constant 2021 US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Not classified,INX,Domestic general government health expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Not classified,INX,Domestic general government health expenditure (% of general government expenditure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD members,OED,Military expenditure (% of general government expenditure),6.095454454,5.655891124,5.021837963,5.093030553,5.676611594,5.525021223,5.532755843,5.580348612,5.654057329,5.559182753,5.752710454,5.967601087,6.06899252,6.222620095,6.08143767,6.161546628,6.234072424,6.365572432,6.340310883,6.332761421,6.222185408,6.092456641,5.857698296,,,,,4.016846523,3.928469094,,,,,
OECD members,OED,Military expenditure (% of GDP),2.423117047,2.33517267,2.315644676,2.446646552,2.2614846,2.176487905,2.164369558,2.201545195,2.217736711,2.221001213,2.324792069,2.464904854,2.548720143,2.647499954,2.693250814,2.455037185,2.358806401,2.385881649,2.398884214,2.394532426,2.376370323,2.278025649,2.146298533,2.118868393,2.125166534,2.18362107,2.233859437,2.25453854,2.312176115,2.52731361,2.71429996,2.882183399,2.940731702,3.258939135
OECD members,OED,Arms imports (SIPRI trend indicator values),10009000000,10143000000,8997000000,9216000000,8548000000,7131000000,8028000000,6812000000,7393000000,7001000000,5220000000,8031000000,8931000000,9887000000,9750000000,10589000000,13232000000,11116000000,7646000000,8092000000,8846000000,6905000000,8162000000,8995000000,11452000000,13561000000,9932000000,9985000000,10466000000,11625000000,13445000000,14595000000,14099000000,11029000000
OECD members,OED,Arms exports (SIPRI trend indicator values),24733000000,28231000000,21801000000,18580000000,19870000000,18303000000,22211000000,20211000000,19669000000,19146000000,15718000000,16059000000,18799000000,16506000000,17009000000,16477000000,19384000000,17306000000,15059000000,13675000000,12121000000,10542000000,11998000000,13815000000,18730000000,24321000000,23639000000,18759000000,17661000000,19740000000,20355000000,20041000000,20007000000,18325000000
OECD members,OED,"Government expenditure on education, total (% of government expenditure)",,,11.05468845,10.84365177,11.98780537,12.05400467,12.16019583,12.07991695,11.88332319,11.9669385,11.72113085,12.03017139,12.1660161,12.36070347,12.14447832,12.19075775,12.41471386,12.44333553,12.45274162,12.6524415,12.90463066,12.68968821,12.73104668,12.58609009,12.44462633,12.08544588,11.46172285,11.39144039,11.36095619,,,,,
OECD members,OED,"Net ODA provided, total (% of GNI)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD members,OED,"Net ODA provided, total (constant 2021 US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
